,latitude,longitude,july_min,jan_max,prec,evap,soil,wind
4600,-34.51766667,19.6505,6.87,29.51,363.87,0.14,0.41,3.67
4601,-34.49783333,19.83316667,5.49,30.49,374.41,0.13,0.4,4.09
4602,-34.50766667,19.83083333,5.49,30.49,374.41,0.13,0.4,4.09
4603,-34.53083333,19.5865,6.87,29.51,363.87,0.14,0.41,3.67
4604,-34.58016667,19.38416667,6.87,29.51,363.87,0.14,0.41,3.67
4605,-34.41983333,19.65716667,6.87,29.51,363.87,0.14,0.41,3.67
4606,-34.41666667,19.664,6.87,29.51,363.87,0.14,0.41,3.67
4607,-34.6445,19.7195,5.49,30.49,374.41,0.13,0.4,4.09
4608,-34.72533333,19.63233333,6.87,29.51,363.87,0.14,0.41,3.67
4609,-34.18133333,18.39566667,11.12,25.9,374.41,0.22,0.34,3.64
4610,-33.86333333,22.38666667,7.26,30.83,348.05,0.08,0.43,2.07
4611,-33.79666667,22.97333333,6.64,31.46,369.14,0.1,0.43,1.43
4612,-34.21533333,18.45083333,6.06,33.55,506.25,0.19,0.45,3.49
4613,-33.90233333,21.868,4.23,35.73,305.86,0.03,0.41,4.22
4614,-33.963,21.648,4.23,35.73,305.86,0.03,0.41,4.22
4615,-34.10816667,18.451,6.06,33.55,506.25,0.19,0.45,3.49
4616,-33.97733333,21.29483333,2.65,37.4,326.95,0.03,0.41,4.69
4617,-33.83366667,21.89566667,4.23,35.73,305.86,0.03,0.41,4.22
4618,-33.9035,22.12633333,4.23,35.73,305.86,0.03,0.41,4.22
4619,-34.33516667,18.945,10.17,24.48,474.61,0.22,0.42,3.61
4620,-33.9135,22.21916667,7.26,30.83,348.05,0.08,0.43,2.07
4621,-33.81633333,22.87416667,6.64,31.46,369.14,0.1,0.43,1.43
4622,-33.93333333,23.15583333,6.64,31.46,369.14,0.1,0.43,1.43
4623,-33.96266667,23.9375,8.42,29.69,390.23,0.17,0.44,2.8
4624,-33.955,21.16916667,2.65,37.4,326.95,0.03,0.41,4.69
4625,-34.32416667,19.04133333,10.17,24.48,474.61,0.22,0.42,3.61
4626,-33.86166667,23.68566667,8.42,29.69,390.23,0.17,0.44,2.8
4627,-34.02,22.85916667,6.64,31.46,369.14,0.1,0.43,1.43
4628,-33.98066667,18.38433333,11.12,25.9,374.41,0.22,0.34,3.64
4629,-33.98066667,21.293,2.65,37.4,326.95,0.03,0.41,4.69
4630,-33.81216667,23.11983333,6.64,31.46,369.14,0.1,0.43,1.43
4631,-33.97616667,23.57366667,8.42,29.69,390.23,0.17,0.44,2.8
4632,-33.92033333,22.05966667,4.23,35.73,305.86,0.03,0.41,4.22
4633,-33.81866667,22.86866667,6.64,31.46,369.14,0.1,0.43,1.43
4634,-33.81783333,22.872,6.64,31.46,369.14,0.1,0.43,1.43
4635,-33.93783333,23.871,8.42,29.69,390.23,0.17,0.44,2.8
4636,-34.04183333,23.15483333,6.64,31.46,369.14,0.1,0.43,1.43
4637,-34.35266667,18.887,10.17,24.48,474.61,0.22,0.42,3.61
4638,-33.874,22.21533333,7.26,30.83,348.05,0.08,0.43,2.07
4639,-33.91266667,22.126,4.23,35.73,305.86,0.03,0.41,4.22
4640,-33.81066667,23.123,6.64,31.46,369.14,0.1,0.43,1.43
4641,-32.464,19.12766667,-0.63,37.38,474.61,0.11,0.48,3.89
4642,-33.94833333,21.05416667,2.65,37.4,326.95,0.03,0.41,4.69
4643,-33.9095,22.14416667,4.23,35.73,305.86,0.03,0.41,4.22
4644,-33.90983333,22.13866667,4.23,35.73,305.86,0.03,0.41,4.22
4645,-34.24766667,18.41283333,11.12,25.9,374.41,0.22,0.34,3.64
4646,-33.86433333,22.4865,7.26,30.83,348.05,0.08,0.43,2.07
4647,-33.863,23.696,8.42,29.69,390.23,0.17,0.44,2.8
4648,-34.08133333,18.41216667,11.12,25.9,374.41,0.22,0.34,3.64
4649,-34.372,20.572,8.98,29.13,237.3,0.02,0.37,4.33
4650,-34.372,20.572,8.98,29.13,237.3,0.02,0.37,4.33
4651,-34.53833333,20.03333333,5.49,30.49,374.41,0.13,0.4,4.09
4652,-34.02583333,22.88,6.64,31.46,369.14,0.1,0.43,1.43
4653,-33.98516667,22.7725,7.26,30.83,348.05,0.08,0.43,2.07
4654,-32.45316667,19.114,-0.63,37.38,474.61,0.11,0.48,3.89
4655,-33.536,19.434,0.23,36.51,527.34,0.21,0.47,3.48
4656,-33.95183333,23.88766667,8.42,29.69,390.23,0.17,0.44,2.8
4657,-33.905,24.27,6.64,35.12,427.15,0.16,0.44,2.84
4658,-33.881,22.06983333,4.23,35.73,305.86,0.03,0.41,4.22
4659,-34.42066667,20.75416667,8.98,29.13,237.3,0.02,0.37,4.33
4660,-34.5365,19.90583333,5.49,30.49,374.41,0.13,0.4,4.09
4661,-34.26233333,18.408,12.55,20.72,469.34,0.0,0.49,3.69
4662,-34.3545,18.901,10.17,24.48,474.61,0.22,0.42,3.61
4663,-34.19683333,19.1825,1.57,36.73,458.79,0.16,0.45,3.73
4664,-33.95316667,19.18333333,1.57,36.73,458.79,0.16,0.45,3.73
4665,-33.45333333,19.09183333,0.23,36.51,527.34,0.21,0.47,3.48
4666,-34.62483333,19.7055,5.49,30.49,374.41,0.13,0.4,4.09
4667,-33.94183333,20.71716667,2.62,36.51,290.04,0.03,0.41,4.58
4668,-33.89016667,25.2725,8.8,34.44,421.88,0.15,0.43,2.87
4669,-34.065,19.02166667,6.06,33.55,506.25,0.19,0.45,3.49
4670,-34.09233333,18.40266667,11.12,25.9,374.41,0.22,0.34,3.64
4671,-33.93283333,20.85433333,2.62,36.51,290.04,0.03,0.41,4.58
4672,-33.5975,24.39,0.54,42.04,453.52,0.14,0.44,3.92
4673,-34.38866667,19.2795,6.87,29.51,363.87,0.14,0.41,3.67
4674,-33.90233333,23.7205,8.42,29.69,390.23,0.17,0.44,2.8
4675,-34.028,18.39216667,11.12,25.9,374.41,0.22,0.34,3.64
4676,-33.74466667,25.2215,2.58,42.57,511.52,0.16,0.41,3.06
4677,-33.97433333,20.73016667,2.62,36.51,290.04,0.03,0.41,4.58
4678,-33.89666667,22.54666667,7.26,30.83,348.05,0.08,0.43,2.07
4679,-34.00016667,20.76883333,2.62,36.51,290.04,0.03,0.41,4.58
4680,-33.982,18.42333333,11.12,25.9,374.41,0.22,0.34,3.64
4681,-33.9995,18.3595,11.12,25.9,374.41,0.22,0.34,3.64
4682,-33.85,22.86666667,6.64,31.46,369.14,0.1,0.43,1.43
4683,-33.92033333,20.84833333,2.62,36.51,290.04,0.03,0.41,4.58
4684,-33.92,20.86133333,2.62,36.51,290.04,0.03,0.41,4.58
4685,-34.515,19.66666667,6.87,29.51,363.87,0.14,0.41,3.67
4686,-33.75133333,25.22133333,8.8,34.44,421.88,0.15,0.43,2.87
4687,-33.9675,18.42633333,11.12,25.9,374.41,0.22,0.34,3.64
4688,-34.39683333,19.32316667,6.87,29.51,363.87,0.14,0.41,3.67
4689,-34.15133333,19.13733333,1.57,36.73,458.79,0.16,0.45,3.73
4690,-34.06666667,18.38333333,11.12,25.9,374.41,0.22,0.34,3.64
4691,-33.74633333,25.22716667,2.58,42.57,511.52,0.16,0.41,3.06
4692,-34.075,23.095,6.64,31.46,369.14,0.1,0.43,1.43
4693,-34.384,19.28166667,6.87,29.51,363.87,0.14,0.41,3.67
4694,-33.53383333,19.13016667,0.23,36.51,527.34,0.21,0.47,3.48
4695,-34.4,19.3185,6.87,29.51,363.87,0.14,0.41,3.67
4696,-33.92,23.73333333,8.42,29.69,390.23,0.17,0.44,2.8
4697,-33.96033333,23.54366667,8.42,29.69,390.23,0.17,0.44,2.8
4698,-34.32383333,18.91383333,10.17,24.48,474.61,0.22,0.42,3.61
4699,-33.99866667,24.41283333,6.64,35.12,427.15,0.16,0.44,2.84
4700,-33.95066667,20.72883333,2.62,36.51,290.04,0.03,0.41,4.58
4701,-33.95066667,20.73166667,2.62,36.51,290.04,0.03,0.41,4.58
4702,-33.99433333,20.50833333,2.62,36.51,290.04,0.03,0.41,4.58
4703,-33.98466667,18.42083333,11.12,25.9,374.41,0.22,0.34,3.64
4704,-34.07716667,18.392,11.12,25.9,374.41,0.22,0.34,3.64
4705,-34.31033333,19.1065,6.87,29.51,363.87,0.14,0.41,3.67
4706,-34.35133333,18.89983333,10.17,24.48,474.61,0.22,0.42,3.61
4707,-33.95166667,20.84416667,2.62,36.51,290.04,0.03,0.41,4.58
4708,-33.162,19.1365,-1.39,35.69,564.26,0.2,0.49,3.73
4709,-33.99816667,22.83316667,6.64,31.46,369.14,0.1,0.43,1.43
4710,-33.9495,21.121,2.65,37.4,326.95,0.03,0.41,4.69
4711,-33.8915,18.90816667,6.06,33.55,506.25,0.19,0.45,3.49
4712,-33.7005,19.1145,0.23,36.51,527.34,0.21,0.47,3.48
4713,-33.2195,19.07316667,-1.39,35.69,564.26,0.2,0.49,3.73
4714,-33.89833333,22.54666667,7.26,30.83,348.05,0.08,0.43,2.07
4715,-34.0275,19.01666667,6.06,33.55,506.25,0.19,0.45,3.49
4716,-34.3495,18.909,10.17,24.48,474.61,0.22,0.42,3.61
4717,-33.94233333,20.76083333,2.62,36.51,290.04,0.03,0.41,4.58
4718,-33.96083333,21.55083333,2.65,37.4,326.95,0.03,0.41,4.69
4719,-33.98333333,24.31333333,6.64,35.12,427.15,0.16,0.44,2.84
4720,-33.98,24.29166667,6.64,35.12,427.15,0.16,0.44,2.84
4721,-34.21516667,18.4505,6.06,33.55,506.25,0.19,0.45,3.49
4722,-33.95566667,20.72316667,2.62,36.51,290.04,0.03,0.41,4.58
4723,-33.95983333,20.72316667,2.62,36.51,290.04,0.03,0.41,4.58
4724,-33.96333333,20.71983333,2.62,36.51,290.04,0.03,0.41,4.58
4725,-33.96666667,20.71716667,2.62,36.51,290.04,0.03,0.41,4.58
4726,-33.969,20.7145,2.62,36.51,290.04,0.03,0.41,4.58
4727,-33.86916667,21.98583333,4.23,35.73,305.86,0.03,0.41,4.22
4728,-34.015,18.99,6.06,33.55,506.25,0.19,0.45,3.49
4729,-33.63333333,19.11133333,0.23,36.51,527.34,0.21,0.47,3.48
4730,-34.00083333,18.36933333,11.12,25.9,374.41,0.22,0.34,3.64
4731,-34.06933333,18.3965,11.12,25.9,374.41,0.22,0.34,3.64
4732,-33.97066667,18.40483333,11.12,25.9,374.41,0.22,0.34,3.64
4733,-33.968,18.40166667,11.12,25.9,374.41,0.22,0.34,3.64
4734,-33.9705,18.40916667,11.12,25.9,374.41,0.22,0.34,3.64
4735,-33.86333333,22.8875,6.64,31.46,369.14,0.1,0.43,1.43
4736,-33.81966667,22.73916667,7.26,30.83,348.05,0.08,0.43,2.07
4737,-33.98833333,18.40833333,11.12,25.9,374.41,0.22,0.34,3.64
4738,-33.978,20.48833333,2.62,36.51,290.04,0.03,0.41,4.58
4739,-34.38466667,19.3135,6.87,29.51,363.87,0.14,0.41,3.67
4740,-34.0455,19.03816667,6.06,33.55,506.25,0.19,0.45,3.49
4741,-33.99366667,19.00366667,6.06,33.55,506.25,0.19,0.45,3.49
4742,-34.11,18.46133333,6.06,33.55,506.25,0.19,0.45,3.49
4743,-34.41716667,19.65533333,6.87,29.51,363.87,0.14,0.41,3.67
4744,-33.16333333,19.1395,-1.39,35.69,564.26,0.2,0.49,3.73
4745,-34.29833333,18.94133333,10.17,24.48,474.61,0.22,0.42,3.61
4746,-33.991,18.37633333,11.12,25.9,374.41,0.22,0.34,3.64
4747,-34.33,19.30416667,6.87,29.51,363.87,0.14,0.41,3.67
4748,-33.95416667,21.17333333,2.65,37.4,326.95,0.03,0.41,4.69
4749,-33.955,21.16833333,2.65,37.4,326.95,0.03,0.41,4.69
4750,-34.38833333,19.265,6.87,29.51,363.87,0.14,0.41,3.67
4751,-34.03866667,18.98866667,6.06,33.55,506.25,0.19,0.45,3.49
4752,-33.9575,21.20266667,2.65,37.4,326.95,0.03,0.41,4.69
4753,-34.3415,19.222,6.87,29.51,363.87,0.14,0.41,3.67
4754,-33.61,19.10033333,0.23,36.51,527.34,0.21,0.47,3.48
4755,-33.93866667,21.64216667,4.23,35.73,305.86,0.03,0.41,4.22
4756,-34.303,19.02566667,10.17,24.48,474.61,0.22,0.42,3.61
4757,-33.759,23.16233333,6.64,31.46,369.14,0.1,0.43,1.43
4758,-34.3905,19.267,6.87,29.51,363.87,0.14,0.41,3.67
4759,-34.432,19.70116667,5.49,30.49,374.41,0.13,0.4,4.09
4760,-34.4045,19.19016667,6.87,29.51,363.87,0.14,0.41,3.67
4761,-33.955,21.18833333,2.65,37.4,326.95,0.03,0.41,4.69
4762,-33.819,22.8905,6.64,31.46,369.14,0.1,0.43,1.43
4763,-34.3495,18.92316667,10.17,24.48,474.61,0.22,0.42,3.61
4764,-33.95533333,20.9005,2.62,36.51,290.04,0.03,0.41,4.58
4765,-34.75316667,19.87216667,11.9,23.6,384.96,0.22,0.32,3.83
4766,-33.7505,19.14033333,1.57,36.73,458.79,0.16,0.45,3.73
4767,-33.941,21.63666667,4.23,35.73,305.86,0.03,0.41,4.22
4768,-33.99333333,18.37666667,11.12,25.9,374.41,0.22,0.34,3.64
4769,-33.9925,18.37833333,11.12,25.9,374.41,0.22,0.34,3.64
4770,-33.527,19.14833333,0.23,36.51,527.34,0.21,0.47,3.48
4771,-33.9955,18.419,11.12,25.9,374.41,0.22,0.34,3.64
4772,-33.78966667,25.08333333,8.8,34.44,421.88,0.15,0.43,2.87
4773,-33.90266667,23.69416667,8.42,29.69,390.23,0.17,0.44,2.8
4774,-34.12883333,19.101,1.57,36.73,458.79,0.16,0.45,3.73
4775,-33.75833333,25.04466667,8.8,34.44,421.88,0.15,0.43,2.87
4776,-34.405,19.45433333,6.87,29.51,363.87,0.14,0.41,3.67
4777,-34.39016667,19.26516667,6.87,29.51,363.87,0.14,0.41,3.67
4778,-34.23083333,18.86,6.06,33.55,506.25,0.19,0.45,3.49
4779,-34.38333333,19.28166667,6.87,29.51,363.87,0.14,0.41,3.67
4780,-34.38333333,19.275,6.87,29.51,363.87,0.14,0.41,3.67
4781,-34.39733333,19.3205,6.87,29.51,363.87,0.14,0.41,3.67
4782,-33.97666667,19.25833333,1.57,36.73,458.79,0.16,0.45,3.73
4783,-34.08633333,19.85316667,1.82,38.84,427.15,0.1,0.43,4.03
4784,-34.08966667,19.85,1.82,38.84,427.15,0.1,0.43,4.03
4785,-33.97716667,23.61616667,8.42,29.69,390.23,0.17,0.44,2.8
4786,-34.13666667,18.94833333,6.06,33.55,506.25,0.19,0.45,3.49
4787,-34.31216667,18.99616667,10.17,24.48,474.61,0.22,0.42,3.61
4788,-33.56133333,19.121,0.23,36.51,527.34,0.21,0.47,3.48
4789,-33.82433333,22.71666667,7.26,30.83,348.05,0.08,0.43,2.07
4790,-33.97383333,20.3635,2.62,36.51,290.04,0.03,0.41,4.58
4791,-34.34433333,18.928,10.17,24.48,474.61,0.22,0.42,3.61
4792,-34.54766667,19.45116667,6.87,29.51,363.87,0.14,0.41,3.67
4793,-34.37933333,19.39316667,6.87,29.51,363.87,0.14,0.41,3.67
4794,-33.75183333,25.0275,8.8,34.44,421.88,0.15,0.43,2.87
4795,-33.9765,19.262,1.57,36.73,458.79,0.16,0.45,3.73
4796,-34.3165,19.44916667,6.87,29.51,363.87,0.14,0.41,3.67
4797,-34.7365,19.89783333,5.49,30.49,374.41,0.13,0.4,4.09
4798,-33.3,26.74783333,7.65,38.8,685.55,0.28,0.41,4.34
4799,-33.94866667,21.125,2.65,37.4,326.95,0.03,0.41,4.69
4800,-33.977,21.31283333,2.65,37.4,326.95,0.03,0.41,4.69
4801,-33.98466667,18.4225,11.12,25.9,374.41,0.22,0.34,3.64
4802,-33.98416667,18.41916667,11.12,25.9,374.41,0.22,0.34,3.64
4803,-34.04366667,19.0355,6.06,33.55,506.25,0.19,0.45,3.49
4804,-33.878,18.9455,6.06,33.55,506.25,0.19,0.45,3.49
4805,-33.902,23.6865,8.42,29.69,390.23,0.17,0.44,2.8
4806,-34.73733333,19.89366667,5.49,30.49,374.41,0.13,0.4,4.09
4807,-34.32166667,19.3,6.87,29.51,363.87,0.14,0.41,3.67
4808,-34.317,18.99833333,10.17,24.48,474.61,0.22,0.42,3.61
4809,-34.04216667,19.0365,6.06,33.55,506.25,0.19,0.45,3.49
4810,-33.94583333,20.39166667,2.62,36.51,290.04,0.03,0.41,4.58
4811,-34.38833333,19.33233333,6.87,29.51,363.87,0.14,0.41,3.67
4812,-34.24166667,18.4625,6.06,33.55,506.25,0.19,0.45,3.49
4813,-34.2175,18.901,6.06,33.55,506.25,0.19,0.45,3.49
4814,-33.81616667,22.94416667,6.64,31.46,369.14,0.1,0.43,1.43
4815,-34.39933333,19.48916667,6.87,29.51,363.87,0.14,0.41,3.67
4816,-33.98666667,20.585,2.62,36.51,290.04,0.03,0.41,4.58
4817,-34.32083333,19.00166667,10.17,24.48,474.61,0.22,0.42,3.61
4818,-34.01533333,19.59616667,1.57,36.73,458.79,0.16,0.45,3.73
4819,-33.97666667,19.265,1.57,36.73,458.79,0.16,0.45,3.73
4820,-34.33016667,18.92316667,10.17,24.48,474.61,0.22,0.42,3.61
4821,-34.24883333,18.89133333,6.06,33.55,506.25,0.19,0.45,3.49
4822,-34.37383333,20.56883333,8.98,29.13,237.3,0.02,0.37,4.33
4823,-34.2325,18.45666667,6.06,33.55,506.25,0.19,0.45,3.49
4824,-34.26466667,18.433,12.55,20.72,469.34,0.0,0.49,3.69
4825,-34.4005,19.50183333,6.87,29.51,363.87,0.14,0.41,3.67
4826,-34.22416667,18.45416667,6.06,33.55,506.25,0.19,0.45,3.49
4827,-33.93833333,19.22083333,1.57,36.73,458.79,0.16,0.45,3.73
4828,-34.31216667,18.99683333,10.17,24.48,474.61,0.22,0.42,3.61
4829,-34.52616667,19.931,5.49,30.49,374.41,0.13,0.4,4.09
4830,-33.94916667,21.125,2.65,37.4,326.95,0.03,0.41,4.69
4831,-34.30166667,19.02666667,10.17,24.48,474.61,0.22,0.42,3.61
4832,-34.11483333,19.086,1.57,36.73,458.79,0.16,0.45,3.73
4833,-34.35,18.92333333,10.17,24.48,474.61,0.22,0.42,3.61
4834,-34.10266667,18.44166667,6.06,33.55,506.25,0.19,0.45,3.49
4835,-34.3905,19.4695,6.87,29.51,363.87,0.14,0.41,3.67
4836,-34.39183333,20.576,8.98,29.13,237.3,0.02,0.37,4.33
4837,-34.055,18.38233333,11.12,25.9,374.41,0.22,0.34,3.64
4838,-33.946,21.7365,4.23,35.73,305.86,0.03,0.41,4.22
4839,-33.94633333,21.10966667,2.65,37.4,326.95,0.03,0.41,4.69
4840,-34.18333333,18.84166667,6.06,33.55,506.25,0.19,0.45,3.49
4841,-34.15216667,19.1235,1.57,36.73,458.79,0.16,0.45,3.73
4842,-34.036,19.04583333,6.06,33.55,506.25,0.19,0.45,3.49
4843,-34.2285,18.4575,6.06,33.55,506.25,0.19,0.45,3.49
4844,-34.31133333,19.0055,10.17,24.48,474.61,0.22,0.42,3.61
4845,-34.31116667,19.001,10.17,24.48,474.61,0.22,0.42,3.61
4846,-34.37083333,20.56483333,8.98,29.13,237.3,0.02,0.37,4.33
4847,-34.31933333,19.45266667,6.87,29.51,363.87,0.14,0.41,3.67
4848,-33.945,21.5355,2.65,37.4,326.95,0.03,0.41,4.69
4849,-34.39816667,19.322,6.87,29.51,363.87,0.14,0.41,3.67
4850,-34.013,19.65866667,1.57,36.73,458.79,0.16,0.45,3.73
4851,-34.37483333,20.568,8.98,29.13,237.3,0.02,0.37,4.33
4852,-33.9705,19.27316667,1.57,36.73,458.79,0.16,0.45,3.73
4853,-34.3815,19.3705,6.87,29.51,363.87,0.14,0.41,3.67
4854,-34.20033333,19.57216667,1.57,36.73,458.79,0.16,0.45,3.73
4855,-33.94633333,20.838,2.62,36.51,290.04,0.03,0.41,4.58
4856,-34.3695,20.55533333,8.98,29.13,237.3,0.02,0.37,4.33
4857,-33.77866667,19.05483333,6.06,33.55,506.25,0.19,0.45,3.49
4858,-33.71216667,19.11716667,0.23,36.51,527.34,0.21,0.47,3.48
4859,-33.954,20.37216667,2.62,36.51,290.04,0.03,0.41,4.58
4860,-34.109,19.08433333,1.57,36.73,458.79,0.16,0.45,3.73
4861,-33.99683333,18.41383333,11.12,25.9,374.41,0.22,0.34,3.64
4862,-34.34733333,18.957,10.17,24.48,474.61,0.22,0.42,3.61
4863,-34.03866667,19.03983333,6.06,33.55,506.25,0.19,0.45,3.49
4864,-34.03483333,19.05666667,6.06,33.55,506.25,0.19,0.45,3.49
4865,-33.96916667,18.4215,11.12,25.9,374.41,0.22,0.34,3.64
4866,-34.3725,20.5705,8.98,29.13,237.3,0.02,0.37,4.33
4867,-34.036,19.05266667,6.06,33.55,506.25,0.19,0.45,3.49
4868,-33.9695,18.42466667,11.12,25.9,374.41,0.22,0.34,3.64
4869,-33.9725,18.422,11.12,25.9,374.41,0.22,0.34,3.64
4870,-33.977,18.42083333,11.12,25.9,374.41,0.22,0.34,3.64
4871,-34.04283333,18.98916667,6.06,33.55,506.25,0.19,0.45,3.49
4872,-33.90266667,23.69833333,8.42,29.69,390.23,0.17,0.44,2.8
4873,-33.97,18.42083333,11.12,25.9,374.41,0.22,0.34,3.64
4874,-34.05766667,18.3865,11.12,25.9,374.41,0.22,0.34,3.64
4875,-34.37116667,20.568,8.98,29.13,237.3,0.02,0.37,4.33
4876,-34.27733333,18.89683333,10.17,24.48,474.61,0.22,0.42,3.61
4877,-34.03566667,19.03933333,6.06,33.55,506.25,0.19,0.45,3.49
4878,-34.041,18.875,6.06,33.55,506.25,0.19,0.45,3.49
4879,-33.90983333,23.71833333,8.42,29.69,390.23,0.17,0.44,2.8
4880,-34.32666667,19.285,6.87,29.51,363.87,0.14,0.41,3.67
4881,-33.96433333,20.83716667,2.62,36.51,290.04,0.03,0.41,4.58
4882,-33.96266667,21.26083333,2.65,37.4,326.95,0.03,0.41,4.69
4883,-34.315,19.45516667,6.87,29.51,363.87,0.14,0.41,3.67
4884,-34.06433333,19.01566667,6.06,33.55,506.25,0.19,0.45,3.49
4885,-34.0355,19.03983333,6.06,33.55,506.25,0.19,0.45,3.49
4886,-34.03616667,19.04783333,6.06,33.55,506.25,0.19,0.45,3.49
4887,-34.235,18.46,6.06,33.55,506.25,0.19,0.45,3.49
4888,-34.34683333,18.929,10.17,24.48,474.61,0.22,0.42,3.61
4889,-34.33,19.27,6.87,29.51,363.87,0.14,0.41,3.67
4890,-33.946,21.5565,2.65,37.4,326.95,0.03,0.41,4.69
4891,-33.9495,21.1275,2.65,37.4,326.95,0.03,0.41,4.69
4892,-33.786,23.45916667,8.42,29.69,390.23,0.17,0.44,2.8
4893,-34.28033333,18.44883333,10.17,24.48,474.61,0.22,0.42,3.61
4894,-34.22833333,18.455,6.06,33.55,506.25,0.19,0.45,3.49
4895,-33.225,19.08333333,-1.39,35.69,564.26,0.2,0.49,3.73
4896,-33.51166667,19.32083333,0.23,36.51,527.34,0.21,0.47,3.48
4897,-34.40016667,19.49783333,6.87,29.51,363.87,0.14,0.41,3.67
4898,-34.23033333,18.43533333,11.12,25.9,374.41,0.22,0.34,3.64
4899,-34.21833333,18.45166667,6.06,33.55,506.25,0.19,0.45,3.49
4900,-34.31416667,19.00233333,10.17,24.48,474.61,0.22,0.42,3.61
4901,-34.23466667,19.15333333,1.57,36.73,458.79,0.16,0.45,3.73
4902,-34.2275,18.45583333,6.06,33.55,506.25,0.19,0.45,3.49
4903,-34.23416667,18.45983333,6.06,33.55,506.25,0.19,0.45,3.49
4904,-34.08783333,19.85316667,1.82,38.84,427.15,0.1,0.43,4.03
4905,-33.94666667,21.12416667,2.65,37.4,326.95,0.03,0.41,4.69
4906,-34.38166667,19.28166667,6.87,29.51,363.87,0.14,0.41,3.67
4907,-34.34633333,18.929,10.17,24.48,474.61,0.22,0.42,3.61
4908,-34.34316667,18.92933333,10.17,24.48,474.61,0.22,0.42,3.61
4909,-34.347,18.92933333,10.17,24.48,474.61,0.22,0.42,3.61
4910,-34.34316667,18.93383333,10.17,24.48,474.61,0.22,0.42,3.61
4911,-33.95783333,21.51766667,2.65,37.4,326.95,0.03,0.41,4.69
4912,-33.87333333,22.405,7.26,30.83,348.05,0.08,0.43,2.07
4913,-34.0935,18.44733333,6.06,33.55,506.25,0.19,0.45,3.49
4914,-34.0625,18.3855,11.12,25.9,374.41,0.22,0.34,3.64
4915,-34.0425,19.037,6.06,33.55,506.25,0.19,0.45,3.49
4916,-34.25366667,18.88983333,10.17,24.48,474.61,0.22,0.42,3.61
4917,-33.85333333,23.643,8.42,29.69,390.23,0.17,0.44,2.8
4918,-34.04766667,18.99733333,6.06,33.55,506.25,0.19,0.45,3.49
4919,-33.94683333,21.40166667,2.65,37.4,326.95,0.03,0.41,4.69
4920,-34.0865,19.85216667,1.82,38.84,427.15,0.1,0.43,4.03
4921,-33.8185,22.79433333,7.26,30.83,348.05,0.08,0.43,2.07
4922,-34.32833333,18.945,10.17,24.48,474.61,0.22,0.42,3.61
4923,-34.38566667,19.37683333,6.87,29.51,363.87,0.14,0.41,3.67
4924,-33.87166667,22.41283333,7.26,30.83,348.05,0.08,0.43,2.07
4925,-34.412,19.50266667,6.87,29.51,363.87,0.14,0.41,3.67
4926,-33.99616667,19.1,1.57,36.73,458.79,0.16,0.45,3.73
4927,-33.95833333,18.40416667,11.12,25.9,374.41,0.22,0.34,3.64
4928,-34.219,18.45483333,6.06,33.55,506.25,0.19,0.45,3.49
4929,-34.103,19.9875,1.82,38.84,427.15,0.1,0.43,4.03
4930,-33.98016667,21.293,2.65,37.4,326.95,0.03,0.41,4.69
4931,-33.972,21.24566667,2.65,37.4,326.95,0.03,0.41,4.69
4932,-34.21433333,18.899,6.06,33.55,506.25,0.19,0.45,3.49
4933,-33.96483333,20.37216667,2.62,36.51,290.04,0.03,0.41,4.58
4934,-33.35983333,19.27366667,0.23,36.51,527.34,0.21,0.47,3.48
4935,-33.68916667,19.11666667,0.23,36.51,527.34,0.21,0.47,3.48
4936,-34.30266667,19.014,10.17,24.48,474.61,0.22,0.42,3.61
4937,-34.3695,20.55916667,8.98,29.13,237.3,0.02,0.37,4.33
4938,-33.955,20.34116667,2.62,36.51,290.04,0.03,0.41,4.58
4939,-34.20683333,19.46616667,1.57,36.73,458.79,0.16,0.45,3.73
4940,-33.963,20.3345,2.62,36.51,290.04,0.03,0.41,4.58
4941,-33.8135,23.575,8.42,29.69,390.23,0.17,0.44,2.8
4942,-33.817,23.5945,8.42,29.69,390.23,0.17,0.44,2.8
4943,-33.82433333,22.722,7.26,30.83,348.05,0.08,0.43,2.07
4944,-33.97666667,20.3645,2.62,36.51,290.04,0.03,0.41,4.58
4945,-34.39183333,19.37116667,6.87,29.51,363.87,0.14,0.41,3.67
4946,-33.5365,19.1335,0.23,36.51,527.34,0.21,0.47,3.48
4947,-33.94183333,21.62616667,4.23,35.73,305.86,0.03,0.41,4.22
4948,-33.94183333,21.62116667,4.23,35.73,305.86,0.03,0.41,4.22
4949,-34.33333333,18.892,10.17,24.48,474.61,0.22,0.42,3.61
4950,-34.01666667,18.9865,6.06,33.55,506.25,0.19,0.45,3.49
4951,-33.74816667,25.02366667,2.58,42.57,511.52,0.16,0.41,3.06
4952,-34.36933333,20.55766667,8.98,29.13,237.3,0.02,0.37,4.33
4953,-33.95216667,19.186,1.57,36.73,458.79,0.16,0.45,3.73
4954,-34.07483333,18.40483333,11.12,25.9,374.41,0.22,0.34,3.64
4955,-33.97483333,19.26016667,1.57,36.73,458.79,0.16,0.45,3.73
4956,-33.97433333,21.26133333,2.65,37.4,326.95,0.03,0.41,4.69
4957,-33.99366667,18.377,11.12,25.9,374.41,0.22,0.34,3.64
4958,-34.396,19.35,6.87,29.51,363.87,0.14,0.41,3.67
