Obs,Latitude,Longitude
TJB94010603,-33.71533333,21.88716667
SHR94031104,-33.60083333,18.82283333
TJB94072002,-33.7085,21.96016667
AGR95040411,-34.38333333,19.13816667
AGR95040603,-34.37516667,19.1535
AWA95042402,-33.87516667,22.049
AGR96041704,-33.913,19.09
SHR96042801,-33.4495,19.078
BMJ96072602,-33.68666667,23.78166667
MCG96081801,-33.84316667,25.18333333
OUT97052402,-33.456,22.6725
OUT97052405,-33.4405,22.6715
MCG97062806,-33.619,24.96083333
MCG97101901,-33.70183333,24.00316667
JAF98042204,-33.37616667,22.11333333
WMP98081001,-32.63466667,19.20716667
WMP98080909,-32.63416667,19.26583333
WMP98080910,-32.64016667,19.26133333
STU98090202,-34.48916667,19.74533333
MCG98111503,-33.60583333,24.81283333
RTS98112603,-33.34366667,22.38166667
JAF98122201,-33.38066667,22.44333333
CWR99011201,-32.35733333,19.08833333
DFJ99012503,-33.78083333,22.65416667
JAF99011301,-33.40516667,21.85816667
WMP98050311,-33.77033333,19.11283333
JAF99021101,-33.44966667,22.59583333
LKA93040801,-34.1915,18.40783333
JAFY0030801,-33.33833333,22.41716667
JAFY0030802,-33.33983333,22.41083333
RTSY0030801,-33.33583333,22.40683333
OUTY0070106,-33.74366667,22.90833333
OUTY0072708,-33.92683333,21.41366667
AGRY1031104,-33.772,19.0565
MCGY1040803,-33.73533333,25.18783333
AGRY1103117,-33.77033333,19.3795
AGRY4050901,-34.0085,18.35216667
AGR92051702,-33.38916667,19.286
WIJ92040401,-33.15833333,19.16666667
WIJ92041101,-33.75833333,19.075
WIJ92042007,-34.05666667,18.38
OGM93042404,-33.90466667,18.7745
WIJ93070302,-33.98833333,18.425
SHS93070901,-33.922,22.0705
DOA93082401,-33.4595,21.1995
DOA93082602,-33.69383333,21.535
DOA93090102,-33.6385,21.44133333
DOA93090201,-33.6605,21.50383333
DOA93090202,-33.66166667,21.50383333
DOA93100607,-33.70233333,21.45
NOG93091001,-33.63783333,24.45083333
AKS93120101,-34.01083333,19.71316667
WEL94022702,-33.95133333,18.44033333
WIJ94040403,-34.32416667,18.44833333
AJT94043014,-34.27433333,18.46833333
PVR94060201,-34.43133333,19.64
GYC94052601,-34.05183333,18.87583333
GYC94052604,-34.04866667,18.87583333
ASP94073110,-34.04866667,18.3285
AKS94122009,-34.4325,20.63383333
ROO95020805,-33.441,21.365
WIJ95031101,-33.97833333,18.96166667
AKS95040210,-34.30316667,18.8225
AWA95042401,-33.87366667,22.03333333
CVV95030903,-34.202,18.44583333
NSC95042906,-34.02866667,18.37866667
SHS95072608,-33.81666667,21.91766667
OUT95050701,-33.77566667,22.65266667
FBH96031601,-34.28166667,18.394
LYM96040502,-34.2185,18.8355
OUT96031605,-33.868,22.4785
NSC96052519,-32.902,19.04416667
SMR96071907,-33.68533333,19.05933333
FBH96072101,-34.1455,18.428
SEC96081101,-32.7325,19.03483333
TLE96042108,-34.18816667,18.383
OUT97021501,-33.97016667,23.58533333
OUT97021502,-33.96833333,23.5875
LYM97050101,-34.20683333,18.45266667
AGR97041301,-34.091,18.42783333
SMR97052805,-33.5995,18.81566667
SMR97061804,-33.75366667,18.49616667
CSS97121803,-33.95183333,18.43016667
WIJ98031002,-32.53666667,19.23916667
SMR98040901,-34.00833333,18.40533333
OUT98030715,-33.36233333,22.06866667
DJL99040808,-34.369,19.48283333
LYM99040807,-34.37516667,19.47383333
VCH99060301,-33.72033333,19.793
LKA99081201,-34.03733333,18.87333333
CVV99031402,-33.72166667,18.9375
CFR99120111,-33.8545,18.912
PVRY0010802,-33.76383333,19.04733333
PVRY0010803,-33.76466667,19.04933333
PVRY0010804,-33.765,19.0535
LYMY0021105,-33.642,19.77533333
SMRY0030108,-32.93416667,19.08016667
SMRY0030110,-32.90916667,19.1135
AGRY0030918,-33.49833333,19.53516667
OUTY0040203,-33.76033333,23.73333333
IEBY0032911,-34.6815,19.5745
LYMY0072606,-34.04966667,19.41883333
WIJY0072209,-33.99583333,18.92166667
OUTY0092410,-32.03466667,18.91983333
AGRY0123018,-33.475,23.858
SGAY0123005,-33.48016667,23.8245
SGAY1011001,-33.92516667,20.85583333
WIJY1031001,-33.7545,19.06366667
SGAY0121511,-33.6995,23.33616667
KEHY0101904,-33.71283333,19.29216667
AGRY2082703,-33.9985,19.37416667
AMMY2022104,-34.5545,19.536
CFRY2062708,-34.107,19.49683333
AMMY2112602,-34.16,19.035
WMPY2022206,-34.6925,19.72316667
NAH92061401,-34.21116667,18.41566667
NAH92071401,-33.507,27.1
GYC93020502,-34.04416667,18.87333333
KCK92122801,-34.14,24.78166667
JAT93071202,-34.08566667,23.23233333
WIJ93102909,-33.97916667,20.36833333
WIJ94010803,-33.95166667,18.445
AJT94052812,-33.96933333,18.39116667
APE94082401,-33.99166667,22.53666667
ASP94073105,-34.03466667,18.32633333
RDF94112601,-33.6545,22.7715
RDF94112602,-33.65316667,22.779
NOG94111702,-33.94766667,25.4575
AKS95032806,-34.3675,21.75583333
AKS95032901,-34.38966667,20.37466667
OUT95040105,-33.33816667,22.06566667
NSC95070103,-34.077,18.38166667
PVR95082306,-34.03483333,18.32816667
AGR95100605,-33.2575,19.328
SHS95072601,-33.8295,21.89833333
DJL96042201,-34.10466667,18.45333333
LYM96042507,-33.70233333,19.39966667
SMR96052204,-34.30983333,19.19516667
JAT96042602,-34.296,18.4145
FBH96060904,-34.14633333,18.3255
FBH96060905,-34.15066667,18.32933333
FWV96082101,-33.89633333,19.27583333
RDF96072001,-33.3585,22.1745
RDF96072002,-33.35733333,22.17566667
LYM97050605,-34.05683333,18.3795
NAH97060201,-34.33466667,19.13016667
NAH97060202,-34.33016667,19.13016667
FWV97060704,-34.091,19.85433333
SMR97060412,-33.03966667,18.2435
CHE98012201,-34.17583333,18.83383333
PMR98031902,-34.23066667,18.40783333
AWA98030901,-33.86983333,22.38983333
VCH98040408,-33.8405,22.092
COJ97030202,-34.427,20.77716667
CJL98062503,-34.28733333,18.82683333
VCH98080918,-32.65516667,19.21233333
DJL98102007,-32.7455,19.22916667
VCH98102204,-33.28766667,20.6765
KEH99012710,-33.53916667,19.1725
TLE99050108,-34.29333333,19.12333333
VCH99060302,-33.71166667,19.80033333
VCH99080802,-33.57833333,19.65966667
LYMY0021415,-34.39583333,21.3135
LYMY0021416,-34.4175,21.34733333
SMRY0030903,-33.42183333,19.6945
LMWY0030101,-34.11666667,18.41833333
LMWY0030102,-34.11783333,18.42
MLOY0020801,-34.33566667,18.4635
OUTY0040105,-33.71916667,23.72816667
WIJY0031104,-34.21,19.44916667
AGRY0061609,-34.29233333,21.09033333
AGRY0062402,-34.06833333,22.1715
AGRY0070508,-33.90183333,25.18283333
AGRY0070509,-33.904,25.18716667
AGRY0070510,-33.90583333,25.19216667
AGRY0101354,-33.905,21.708
AGRY0101359,-33.91583333,21.63166667
TLEY0092503,-32.19416667,19.086
DOAY0112801,-34.09316667,19.76766667
PMRY1010605,-33.99633333,20.76983333
SGAY0123006,-33.473,23.82766667
AGRY1010402,-34.02033333,20.80216667
SGAY1030612,-34.02866667,21.20566667
IEBY0110414,-33.63016667,20.24866667
AGRY1071304,-33.35266667,25.34716667
AGRY2011616,-34.02433333,23.236
AGRY2011620,-34.009,23.2285
MURY2022603,-34.214,18.44566667
AGRY2053114,-33.36133333,22.44783333
AGRY2070804,-33.4315,21.66566667
AGR91122911,-34.07383333,20.46616667
AGR92042505,-34.146,18.43133333
APE92050904,-34.2275,18.40383333
ADA92072301,-33.55683333,18.55
WIJ92121202,-33.955,18.43166667
APE93041808,-34.309,18.4115
RAL95102901,-33.24,26.09283333
WEL95111708,-33.56666667,19.1075
WEL95111709,-33.56083333,19.1065
AGR96040202,-34.30083333,19.14683333
AGR96040203,-34.30766667,19.14783333
MCG96040302,-33.99733333,23.51666667
AGR96041706,-33.91483333,19.1
MCG96061503,-33.35583333,25.73816667
BMJ96072701,-33.69166667,23.7875
MCG96081501,-33.98016667,24.90266667
MCG96081502,-33.97383333,24.88433333
MCG96081503,-33.96666667,24.87683333
MCG96081505,-33.963,24.8725
MCG96080903,-33.55766667,24.78766667
MCG96083102,-33.9905,25.50533333
AGR98030514,-34.34633333,19.4595
AGR98030515,-34.3495,19.47633333
WMP98060702,-34.54766667,19.45116667
STU98030203,-34.32783333,18.83866667
WEL98042102,-33.46083333,19.208
WMP98081002,-32.64933333,19.23283333
MCG98111403,-33.609,24.82416667
WEL98110815,-34.037,18.8725
WEL98110816,-34.03866667,18.87416667
RTS99011302,-33.393,21.89683333
RTS99011303,-33.391,21.91966667
CFRY1032305,-33.89316667,19.3425
MCGY1032302,-33.88283333,19.32533333
PHA92021503,-34.1,18.99166667
WIJ92042001,-34.07166667,18.39166667
AJT92101503,-34.06083333,18.3795
AJT92101505,-34.0735,18.37466667
DOA92111007,-33.87383333,22.032
GYC93020505,-34.04,18.86416667
OGM93022204,-33.94633333,18.88066667
OGM93022805,-34.40166667,19.2795
RAA93032901,-33.73833333,21.90533333
DOA93090301,-33.44733333,21.2995
PVR93092405,-34.0805,19.61116667
DOA93100605,-33.68916667,21.58616667
RAA93051301,-33.74416667,21.91566667
TJB93090901,-33.73383333,21.87633333
TJB93090902,-33.73516667,21.87683333
WIJ94020101,-34.21333333,18.83833333
PVR94031402,-34.02366667,18.90116667
ASP94091127,-34.2,19.1715
ROO94101102,-33.48416667,21.28483333
TOW94112801,-33.41316667,22.75033333
AKS94122011,-34.43466667,20.6495
AKS94122012,-34.4365,20.665
LIN95030402,-34.25983333,21.43483333
DOA95030604,-33.846,21.977
AGR95050103,-34.45583333,19.886
SHR95043002,-33.86166667,19.05933333
AWA95031301,-34.00933333,19.71383333
AWA95031502,-34.01066667,19.69916667
NSC95062501,-34.14466667,18.379
RDF95101401,-33.626,22.593
JAT96032202,-34.29733333,18.40583333
LYM96040703,-33.72383333,18.9275
AGR96041703,-33.91583333,19.0935
FBH96041901,-34.01583333,19.71666667
AGR96050202,-34.20316667,18.45166667
FBH96071001,-34.00466667,18.38566667
FBH96071002,-33.99666667,18.40266667
FBH96071004,-33.98166667,18.3925
FBH96072801,-34.077,18.36766667
BMJ96072801,-33.64583333,23.76
MCG96081001,-33.56533333,24.78916667
WJR96080902,-33.5545,24.786
AGR96091124,-32.6675,18.54833333
JCJ96101303,-33.56583333,24.78766667
AJT97040305,-34.222,21.71666667
AGR97040618,-31.80316667,18.69983333
AGR97040620,-31.81216667,18.6995
AGR97041308,-34.10533333,18.455
SMR97051401,-33.4905,18.60083333
SMR97052803,-33.57483333,18.78266667
SMR97052807,-33.56533333,18.801
MCG97071206,-33.728,24.00383333
JBB97121803,-33.40666667,21.58916667
VCH98051404,-33.4275,19.04733333
NAH98061501,-34.4265,20.86133333
WMP98060602,-34.523,19.4905
JAF98060901,-33.40633333,22.39133333
OBR97112502,-33.45716667,21.286
OBR97112503,-33.45716667,21.28283333
OBR97112505,-33.45633333,21.28383333
OUT98030714,-33.33166667,22.03583333
AWA98090202,-31.80316667,18.7485
WMP98080807,-32.7185,19.299
RTS98121701,-33.345,21.942
RTS98122102,-33.3575,22.382
WIJ99022706,-33.93166667,21.40916667
VCH99022503,-33.72066667,19.18416667
LYM99022503,-33.7235,19.1435
RTS99021803,-33.445,22.65
AGR99041407,-33.59016667,19.0645
VCH99051207,-33.78416667,19.4505
VCH99072104,-33.91983333,18.77333333
WMP99080803,-33.582,19.65383333
FMD99092405,-33.0295,19.13216667
OUT97061501,-34.31233333,21.81366667
OUTY0021201,-33.359,22.17516667
OUTY0021202,-33.35733333,22.176
NGFY0021403,-34.2865,21.03016667
RTSY0030803,-33.3465,22.4045
CJMY0041001,-33.93566667,19.16233333
AGRY0061813,-34.2825,21.6205
AGRY0061818,-34.291,21.6555
GEKY0092502,-32.15183333,18.99033333
AGRY0123014,-33.471,23.84883333
OUTY0100705,-33.85733333,22.4385
WIJY0122810,-33.59383333,24.3905
SGAY0123011,-33.46666667,23.84783333
AMMY1013009,-33.945,21.54966667
AGRY1103107,-33.79733333,19.35383333
MURY2022201,-34.563,19.4725
AGRY4050903,-34.00816667,18.36883333
APE92050903,-34.22933333,18.40266667
NAH92060607,-32.95583333,19.186
NAH92060706,-32.63166667,19.15383333
AJT92101504,-34.06533333,18.3785
JOA92110301,-34.0365,19.63
JOA92110302,-34.03633333,19.61883333
DOA92112617,-33.35366667,21.9795
GYC93020503,-34.043,18.86983333
AGR93051509,-34.42383333,19.647
PVR93062608,-34.261,18.45283333
RAA93041902,-33.73733333,21.928
DOA93090103,-33.6425,21.4495
DOA93090109,-33.64933333,21.43816667
DOA93090302,-33.43516667,21.291
PVR93092402,-34.07866667,19.62016667
DOA93100604,-33.66283333,21.558
WIJ93103001,-33.985,20.38
APE94012910,-34.23083333,18.86
PVR94060203,-34.42666667,19.64816667
PVR94060207,-34.426,19.64316667
GYC94052603,-34.05,18.87466667
PVR94072702,-34.01966667,18.39833333
NSC94071809,-34.33033333,19.00833333
RDF94112605,-33.65316667,22.65383333
AGR95021815,-33.97716667,19.27683333
ROO95020803,-33.44466667,21.36616667
AGR95040103,-34.3125,19.43183333
AGR95040409,-34.373,19.14083333
AKS95040201,-34.322,18.9635
AWA95031402,-34.028,19.73366667
AWA95031405,-34.01816667,19.7305
AWA95031501,-34.00983333,19.69616667
ROO95061304,-33.6955,21.46933333
ROO95061305,-33.69866667,21.472
ROO95061306,-33.68516667,21.47533333
CVV95043001,-34.42666667,19.63416667
NSC95060310,-34.377,19.22866667
AWA95061702,-33.32533333,20.653
AWA95061802,-33.498,20.7185
SHR95061801,-33.49316667,20.7035
OUT95072907,-34.35766667,21.74133333
DJL95090401,-34.05666667,18.373
RDF95091001,-33.6545,22.6605
PVR95092104,-34.203,18.44566667
AGR96021713,-34.20033333,19.5205
LYM96040701,-33.728,18.9355
AGR96040106,-34.31583333,19.38066667
AGR96040122,-34.30733333,19.41166667
SMR96052203,-34.31983333,19.2
JAT96042603,-34.29866667,18.41766667
SMR96061903,-33.74916667,19.4715
SMR96071701,-34.0855,18.4225
HCE96070801,-34.09083333,18.43
MCG96081803,-33.85083333,25.19416667
JAT96091401,-34.3235,21.00433333
CNR96071504,-34.31033333,18.45416667
STU97030108,-34.41416667,20.69716667
AGR97032903,-34.2725,18.46833333
AGR97032904,-34.27616667,18.46583333
AGR97032907,-34.28066667,18.456
OUT96092202,-34.2595,18.86033333
CHE97052804,-33.59633333,18.81233333
CHE97052805,-33.56933333,18.79783333
OUT97052404,-33.44416667,22.6725
TDJ97071101,-33.40583333,22.75083333
TDJ97072301,-33.37583333,22.00533333
AGR97103002,-33.937,19.1695
DJL98012201,-34.19733333,18.82416667
SMR98012201,-34.20083333,18.828
JAT98020805,-33.97933333,23.63233333
AGR98020801,-34.346,18.97466667
BAB98040602,-33.52483333,20.57683333
OUT97110110,-33.35933333,21.94466667
SMR98052108,-33.8225,19.00583333
JAF98042401,-33.3275,22.0315
JAF98042404,-33.328,22.027
WEL98042103,-33.51216667,19.19416667
IVM98091107,-34.53333333,19.76983333
JAF98091602,-33.34733333,21.96533333
STU98090101,-34.48333333,19.7715
OUT98050906,-33.405,22.60166667
JAF99011302,-33.40283333,21.85616667
WIJ99020702,-34.29833333,19.135
VCH99041402,-33.60533333,19.06716667
VCH99041406,-33.582,19.06883333
PZA99052701,-34.00133333,18.395
AWA99041403,-34.39116667,19.27966667
OUT99060511,-33.93633333,21.19133333
VCH99042610,-32.95266667,19.38983333
VCH99060909,-32.89366667,18.73233333
WMP99080802,-33.58366667,19.64616667
VCH99080801,-33.58516667,19.6285
CFR99072901,-34.1325,18.93833333
OUT98012403,-33.96166667,21.27983333
BRG99111101,-33.714,19.0605
AGRY0012204,-33.96483333,19.3795
SMRY0032901,-34.472,19.5805
SMRY0032911,-34.67833333,19.58116667
CWRY0010901,-32.20666667,19.08933333
LMWY0031004,-34.22383333,18.39383333
NISY0040401,-33.60633333,19.18383333
OUTY0032509,-33.69133333,23.12933333
WMP99050302,-33.5315,24.08783333
WMP99062601,-32.62433333,19.09683333
AGRY0061618,-34.26266667,21.1745
DJLY0060203,-34.065,19.321
SSSY0061901,-34.25216667,19.165
SSSY0072402,-34.18783333,18.8215
SGAY0123008,-33.4685,23.83333333
PINY0121001,-33.77516667,23.286
SGAY1010807,-33.9735,20.84883333
AGRY1031106,-33.77866667,19.05483333
OUTY1012709,-33.42466667,22.442
AGRY1013007,-33.93866667,21.64216667
AWAY0081102,-33.92883333,21.19716667
AGRY1032113,-34.01166667,19.38783333
AGRY1022120,-33.1455,19.36766667
SGAY1030822,-34.22716667,21.56833333
MCGY1032304,-33.89683333,19.33816667
MURY2021905,-34.00316667,19.24783333
AGRY2082704,-33.99733333,19.378
AGRY2082705,-33.9955,19.3825
AGRY3112735,-32.61583333,19.0885
SHR92080801,-33.987,20.71083333
SJF92090101,-34.23333333,18.40833333
JAT92100202,-32.60933333,19.1425
AGR93051616,-34.42716667,19.63083333
APE93060501,-33.71816667,18.54616667
SHR93070302,-34.2915,18.82416667
DOA93072409,-33.4995,20.72066667
AJT93081402,-34.05633333,18.37366667
AKS93090903,-33.97433333,18.98383333
WIJ93080708,-34.17833333,18.41333333
ASP93100623,-33.56166667,20.985
GYC94070807,-34.05366667,18.86883333
AJT94072305,-34.67833333,19.626
AJT94081309,-34.58333333,20.28433333
APE94082007,-33.88066667,25.25483333
APE94082103,-33.89016667,25.2715
AGR94082820,-34.39683333,19.1635
TOW94081602,-33.65716667,21.522
TOW94092104,-33.5585,20.9925
AGR95040410,-34.37833333,19.14
AGR95052302,-33.355,19.2695
WIJ95082607,-33.16333333,19.28666667
AGR96041102,-33.82716667,18.8555
AGR96040105,-34.31483333,19.3865
NSC95082906,-32.68333333,18.48433333
AWA96041103,-33.3595,22.15883333
WIJ96042801,-33.45416667,19.09416667
LYM96051401,-34.31083333,18.8225
LYM96051402,-34.323,18.82716667
NGF96062202,-34.3425,19.20333333
NGF96062205,-34.34983333,19.196
DOA96060101,-34.3725,20.53683333
LYM96062202,-34.34416667,19.199
HCE96062902,-33.99083333,18.98316667
SMR96071702,-34.08116667,18.41616667
CHE96081502,-34.3005,19.34833333
WIJ96081009,-33.31166667,22.21333333
AGR96091116,-32.67033333,18.55266667
LYM97060102,-33.54866667,18.60216667
TDJ97042902,-33.33666667,21.99333333
NAH97070201,-34.40366667,19.158
TDJ97060601,-33.30833333,22.04116667
COR97052905,-33.704,21.78866667
LYM97081603,-34.68333333,19.64833333
LYM97081608,-34.695,19.5985
LYM97081708,-34.728,19.77166667
LYM97081710,-34.74366667,19.79516667
CVV97061802,-34.20333333,19.60083333
AWA97091207,-32.808,18.6235
TLE97072601,-34.084,18.39783333
AGR98042706,-33.95316667,19.18333333
AGR98042707,-33.95216667,19.186
SMR98052107,-33.819,19.01133333
JID98052007,-33.41216667,18.56433333
TOW98051903,-33.43283333,21.36716667
EMS98063002,-33.86216667,22.3005
JAT98072601,-34.05816667,18.87583333
AWA98090401,-32.66733333,18.5175
AGR98090601,-34.073,18.4
RTS98091603,-33.35133333,21.94033333
NGF98091201,-33.72216667,19.09216667
VCH98100906,-33.49633333,19.24566667
AWA98103106,-33.88283333,21.93983333
MCG98110803,-33.58833333,25.00583333
RTS99042004,-33.44416667,22.6725
LYM99040808,-34.372,19.48116667
BSM99032103,-33.67516667,23.8005
WIJ99050102,-34.24166667,19.14583333
AWA99050809,-33.9375,21.83016667
OUT99060505,-34.18433333,21.42166667
AWA99061602,-33.95316667,21.73183333
DJL99060307,-34.03583333,19.9215
GED99061604,-34.0545,19.66866667
IEB99060907,-32.861,18.73233333
IEB99060908,-32.88416667,18.73316667
SMR99061607,-34.07483333,19.7255
WIJ99071801,-34.27166667,18.84166667
AGR99071807,-34.06483333,18.3765
AGR99071810,-34.0595,18.3725
VCH99060910,-32.90016667,18.7355
SMR99060908,-32.88066667,18.73283333
GED99072502,-34.0325,18.379
MOO99062101,-33.40683333,22.77366667
CFR99072902,-34.12966667,18.9325
WEL99062501,-34.31983333,18.9645
SMR99102901,-34.24216667,19.1035
IEBY0032901,-34.47883333,19.5755
JIDY0032906,-34.52683333,19.52116667
JIDY0032907,-34.53466667,19.5145
WIJY0041504,-34.13883333,18.9405
SMRY0052404,-34.4595,19.80783333
WIJY0061702,-33.9325,19.52
AGRY0070203,-33.77966667,25.086
AGRY0070256,-33.7725,25.04783333
AGRY0070436,-33.74916667,25.01833333
AGRY0070308,-33.8685,25.19416667
AGRY0070309,-33.87066667,25.19683333
AGRY0070310,-33.87433333,25.19566667
AGRY0072602,-34.0265,19.4
PMRY0070301,-33.88333333,25.255
JIDY0072601,-34.0365,19.3775
WMPY0061817,-34.28866667,21.6925
SSSY0062801,-34.18783333,18.8215
PMRY0081203,-32.95816667,19.12366667
AGRY0091513,-33.24366667,19.49783333
TLE98040602,-34.31983333,18.82466667
OUTY1022405,-33.60216667,23.35916667
OUTY1032401,-33.97533333,19.28066667
OUTY1032105,-33.92583333,19.51283333
PVRY1032301,-33.90833333,19.3275
SGAY1022108,-32.99633333,19.21666667
IEBY1032104,-33.96216667,19.40716667
AGRY2041932,-33.76933333,20.09616667
AGRY2041933,-33.76933333,20.10266667
AGRY2051222,-33.99233333,18.98166667
AGRY2061701,-33.69916667,19.085
AGRY2080913,-33.86216667,19.1205
NAHY2081801,-33.59766667,19.0495
AGRY3100114,-33.836,21.88816667
AGRY3100116,-33.83333333,21.88516667
WMPY2051101,-32.83916667,19.41083333
NAHY5081201,-34.2635,19.18816667
AKS92090601,-33.95766667,18.4295
AJT92101506,-34.0765,18.36816667
WIJ93052101,-34.02666667,19.555
WIJ93071803,-34.09666667,18.42083333
WIJ93102502,-34.00333333,20.46166667
